accuracy,loss,val_accuracy,val_loss
0.41111111640930176,1.074642539024353,0.4166666567325592,1.0719391107559204
0.4055555462837219,1.0745360851287842,0.4166666567325592,1.0714199542999268
0.4166666567325592,1.0724517107009888,0.4166666567325592,1.070906400680542
0.41111111640930176,1.0797152519226074,0.4166666567325592,1.070421814918518
0.41111111640930176,1.0719677209854126,0.4166666567325592,1.0701733827590942
0.42222222685813904,1.07194185256958,0.4166666567325592,1.0696884393692017
0.4166666567325592,1.0712517499923706,0.4166666567325592,1.069300889968872
0.41111111640930176,1.0693632364273071,0.4166666567325592,1.068920373916626
0.4166666567325592,1.070328712463379,0.4166666567325592,1.0685744285583496
0.4166666567325592,1.0697712898254395,0.4166666567325592,1.0682438611984253
0.4166666567325592,1.0685333013534546,0.4166666567325592,1.06797194480896
0.4166666567325592,1.0697786808013916,0.4166666567325592,1.0676531791687012
0.4166666567325592,1.067198634147644,0.4166666567325592,1.0673918724060059
0.41111111640930176,1.072260856628418,0.4166666567325592,1.0671323537826538
0.41111111640930176,1.0688440799713135,0.4166666567325592,1.0670197010040283
0.4166666567325592,1.066362738609314,0.4166666567325592,1.0668858289718628
0.41111111640930176,1.0652300119400024,0.4166666567325592,1.0663948059082031
0.42222222685813904,1.067685842514038,0.4166666567325592,1.0662550926208496
0.4166666567325592,1.0682793855667114,0.4166666567325592,1.065913200378418
0.4166666567325592,1.0716861486434937,0.4166666567325592,1.0656661987304688
0.4166666567325592,1.0646337270736694,0.4166666567325592,1.0656007528305054
0.4166666567325592,1.0661356449127197,0.4166666567325592,1.065369963645935
0.4166666567325592,1.0682976245880127,0.4166666567325592,1.0651040077209473
0.4166666567325592,1.0617139339447021,0.4166666567325592,1.0649117231369019
0.4166666567325592,1.070219874382019,0.4166666567325592,1.0647121667861938
0.4166666567325592,1.0616974830627441,0.4166666567325592,1.0645023584365845
0.4166666567325592,1.064389705657959,0.4166666567325592,1.0642937421798706
0.41111111640930176,1.0730942487716675,0.4166666567325592,1.064197063446045
0.4166666567325592,1.0667814016342163,0.4166666567325592,1.0640679597854614
0.4166666567325592,1.0667941570281982,0.4166666567325592,1.063910961151123
0.4166666567325592,1.0641026496887207,0.4166666567325592,1.0637683868408203
0.4166666567325592,1.063697099685669,0.4166666567325592,1.0636060237884521
0.4166666567325592,1.0640617609024048,0.4166666567325592,1.0634589195251465
0.4166666567325592,1.0658758878707886,0.4166666567325592,1.063391089439392
0.41111111640930176,1.065028429031372,0.4166666567325592,1.0632175207138062
0.41111111640930176,1.0681166648864746,0.4166666567325592,1.0630816221237183
0.4166666567325592,1.0665900707244873,0.4166666567325592,1.062954306602478
0.4166666567325592,1.0629584789276123,0.4166666567325592,1.062794804573059
0.4166666567325592,1.0617963075637817,0.4166666567325592,1.0626572370529175
0.4166666567325592,1.067383050918579,0.4166666567325592,1.062564492225647
0.4055555462837219,1.0654422044754028,0.4166666567325592,1.0624505281448364
0.4166666567325592,1.064111590385437,0.4166666567325592,1.062361717224121
0.4166666567325592,1.064232349395752,0.4166666567325592,1.062263011932373
0.4166666567325592,1.0599313974380493,0.4166666567325592,1.0621460676193237
0.4166666567325592,1.0680723190307617,0.4166666567325592,1.062093734741211
0.4166666567325592,1.0660799741744995,0.4166666567325592,1.0619757175445557
0.42222222685813904,1.0628454685211182,0.4166666567325592,1.0619524717330933
